date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_dollar,adj_price,USD,EUR,GBP,JPY,CNY
7/1/2021,HUN,HUF,Hungary,900,305.64505,2.944592101,15820.1,3.544350322,-0.20196,-0.26912,-0.21003,0.05541,-0.19895
7/1/2021,IND,INR,India,190,74.615,2.546404878,1964.88,2.9962183,-0.18362,-0.25233,-0.19188,0.07966,-0.18054
7/1/2021,IDN,IDR,Indonesia,34000,14517.5,2.342001033,3921.62,3.073629691,-0.26807,-0.32966,-0.27547,-0.03202,-0.2653
7/1/2021,ISR,ILS,Israel,17,3.29205,5.16395559,43688.58,4.646866651,0.06748,-0.02236,0.05668,0.41174,0.07151
7/1/2021,JPN,JPY,Japan,390,109.935,3.547550825,40146.07,4.506719965,-0.24386,-0.30749,-0.25151,0,-0.241
7/1/2021,JOR,JOD,Jordan,2.13,0.709,3.004231312,4259.26,3.086987205,-0.06517,-0.14384,-0.07462,0.23632,-0.06163
7/1/2021,KWT,KWD,Kuwait,1.25,0.3008,4.155585106,22105.09,3.792993381,0.05241,-0.03615,0.04177,0.39182,0.05639
7/1/2021,MYS,MYR,Malaysia,9.99,4.2245,2.364776897,10269.86,3.324775009,-0.31677,-0.37427,-0.32369,-0.09643,-0.31419
7/1/2021,MEX,MXN,Mexico,64,20.13525,3.178505358,8421.19,3.251639019,-0.06102,-0.14004,-0.07052,0.2418,-0.05747
7/1/2021,MDA,MDL,Moldova,52,17.98,2.892102336,4365.85,3.091204056,-0.10128,-0.17692,-0.11038,0.18855,-0.09789
7/1/2021,NZL,NZD,New Zealand,6.9,1.448750453,4.762725,41127.16,4.545533268,0.00648,-0.07822,-0.0037,0.33108,0.01029
7/1/2021,NIC,NIO,Nicaragua,128,35.2063,3.635712926,1869.71,2.992453241,0.16707,0.06886,0.15527,0.54346,0.17148
7/1/2021,NOR,NOK,Norway,57,9.0444,6.302242271,67176.43,5.576079086,0.08568,-0.00568,0.0747,0.43581,0.08978
7/1/2021,OMN,OMR,Oman,1.15,0.38505,2.986625114,14215.58,3.480873251,-0.17581,-0.24517,-0.18415,0.08999,-0.17269
7/1/2021,PAK,PKR,Pakistan,580,161.1,3.600248293,1260.01,2.96833265,0.16508,0.06703,0.15329,0.54082,0.16948
7/1/2021,PER,PEN,Peru,12.9,3.9511,3.264913568,6083.87,3.159171347,-0.00726,-0.09081,-0.01731,0.3129,-0.00351
7/1/2021,PHL,PHP,Philippines,142,50.35,2.820258193,3330.36,3.050238613,-0.11184,-0.18658,-0.12083,0.17459,-0.10848
7/1/2021,POL,PLN,Poland,13.43,3.90685,3.437551992,15653.56,3.537761765,-0.06662,-0.14517,-0.07607,0.23439,-0.0631
7/1/2021,QAT,QAR,Qatar,13,3.641,3.570447679,52144.16,4.981381308,-0.31149,-0.36943,-0.31846,-0.08945,-0.30889
7/1/2021,ROU,RON,Romania,10.6,4.1877,2.531222389,12797.1,3.424756184,-0.29004,-0.34978,-0.29722,-0.06107,-0.28735
7/1/2021,RUS,RUB,Russia,169,74.53,2.267543271,10037.24,3.315572234,-0.34305,-0.39833,-0.34969,-0.13118,-0.34057
7/1/2021,SAU,SAR,Saudi Arabia,14,3.7507,3.732636575,20178.23,3.716764085,-0.03531,-0.1165,-0.04507,0.2758,-0.03167
7/1/2021,SGP,SGD,Singapore,5.9,1.36825,4.312077471,58902.22,5.248739682,-0.21084,-0.27725,-0.21882,0.04367,-0.20785
7/1/2021,ZAF,ZAR,South Africa,33.5,14.6625,2.284739983,5067.15,3.118948472,-0.29634,-0.35555,-0.30346,-0.06941,-0.29368
7/1/2021,KOR,KRW,South Korea,4600,1150.35,3.998782979,31496.77,4.164541472,-0.07765,-0.15527,-0.08698,0.21981,-0.07416
7/1/2021,LKA,LKR,Sri Lanka,700,199.5,3.50877193,3678.73,3.064020621,0.10002,0.00745,0.08889,0.45477,0.10417
7/1/2021,SWE,SEK,Sweden,54,8.7165,6.195147135,51796.38,4.967622641,0.19795,0.09714,0.18583,0.58429,0.20248
7/1/2021,CHE,CHF,Switzerland,6.5,0.92275,7.044161474,86849.47,6.354372263,0.06486,-0.02475,0.05409,0.40828,0.06888
7/1/2021,TWN,TWD,Taiwan,72,28.0475,2.567073714,28305.92,4.038306951,-0.38937,-0.44076,-0.39555,-0.19245,-0.38707
7/1/2021,THA,THB,Thailand,128,32.81,3.901249619,7190.37,3.202946046,0.17001,0.07155,0.15817,0.54734,0.17443
7/1/2021,TUR,TRY,Turkey,19.99,8.55725,2.336030851,8548.18,3.256662923,-0.31096,-0.36895,-0.31793,-0.08875,-0.30836
7/1/2021,UKR,UAH,Ukraine,65,27.22,2.387950037,3653.11,3.063007057,-0.25112,-0.31414,-0.25869,-0.0096,-0.24829
7/1/2021,ARE,AED,United Arab Emirates,14.75,3.67315,4.015626914,31982.23,4.183746954,-0.07801,-0.1556,-0.08734,0.21933,-0.07453
7/1/2021,USA,USD,United States,5.65,1,5.65,63415.99,5.427310782,0,-0.08415,-0.01012,0.3225,0.00378
7/1/2021,URY,UYU,Uruguay,225,44,5.113636364,15777.96,3.542683205,0.38654,0.26986,0.37252,0.83371,0.39178
7/1/2021,VNM,VND,Vietnam,69000,23028.5,2.996287209,3498.98,3.056909458,-0.05846,-0.1377,-0.06799,0.24518,-0.05491
